Monarch,Lineage,Monarch Pop,Parasite,Parasite Pop,Inoc Date,Hatch Date,Pupation,Pupal Score,Emergence,Sex,Weight,Death,Longevity,Logspore,Sqrtspore,survived,inoculated,Infected
549,17,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,m,0.6075,7/14/2011,9,5.010728102,320.1562117,yes,yes,yes
554,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/28/2011,1,7/6/2011,f,0.5212,7/14/2011,8,4.676702753,217.9449473,yes,yes,yes
556,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/26/2011,2,7/4/2011,m,0.7203,7/10/2011,6,4.511896724,180.2775638,yes,yes,yes
557,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/26/2011,1,7/5/2011,m,0.5446,7/15/2011,10,4.243062865,132.2875656,yes,yes,yes
558,17,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/28/2011,2,7/6/2011,f,0.4598,7/14/2011,8,3.699056855,70.71067816,yes,yes,yes
561,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,m,0.5373,7/11/2011,8,5.122219156,364.0054945,yes,yes,yes
562,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/27/2011,0,7/6/2011,Stuck,0,7/7/2011,1,4.977728177,308.2207002,yes,yes,yes
564,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/26/2011,1,7/5/2011,m,0.5619,7/16/2011,11,4.176120211,122.4744871,yes,yes,yes
568,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,0,0,7/7/2011,2,4.477135731,173.2050808,yes,yes,yes
569,17,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,f,0.7973,7/11/2011,7,5.217486576,406.2019201,yes,yes,yes
572,17,Miami,C1F20,Miami,6/17/2011,6/15/2011,7/2/2011,1,7/4/2011,f,0.633,7/14/2011,10,3.398113692,50.00000002,yes,yes,yes
584,17,Miami,C1F21,Miami,6/18/2011,6/16/2011,6/28/2011,NA,7/5/2011,f,0.5599,7/11/2011,6,4.829310207,259.8076212,yes,yes,yes
592,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/28/2011,0,7/6/2011,m,0.7645,7/17/2011,11,3.398113692,50.00000002,yes,yes,yes
593,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,f,0.5765,7/14/2011,9,4.39795738,158.113883,yes,yes,yes
594,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,m,0.6076,7/14/2011,9,4.740370586,234.5207881,yes,yes,yes
596,17,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/29/2011,0,7/7/2011,m,1.0168,7/16/2011,9,5.1903345,393.7003937,yes,yes,yes
601,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,m,0.8019,7/15/2011,12,4.860343997,269.2582404,yes,yes,yes
602,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/25/2011,1,7/3/2011,f,0.6975,7/13/2011,10,4.000043427,99.99999997,yes,yes,yes
603,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,2,7/5/2011,m,0.6877,7/15/2011,10,4.954247335,300,yes,yes,yes
604,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.5638,7/14/2011,9,4.778158489,244.9489744,yes,yes,yes
605,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/26/2011,1,7/4/2011,m,0.6435,7/12/2011,8,5.010728102,320.1562117,yes,yes,yes
606,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,0,7/5/2011,f,0.3974,7/10/2011,5,5.24304053,418.3300131,yes,yes,yes
607,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/26/2011,2,7/4/2011,m,0.8884,7/13/2011,9,4.30105171,141.4213563,yes,yes,yes
608,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/27/2011,2,7/5/2011,f,0.5326,7/13/2011,8,4.720167576,229.1287849,yes,yes,yes
609,18,Miami,C1E23,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,m,0.7719,7/12/2011,9,5.051156383,335.4101967,yes,yes,yes
610,18,Miami,Control,Eastern10,6/17/2011,6/15/2011,6/27/2011,0,7/5/2011,f,0.4872,7/13/2011,8,4.39795738,158.113883,yes,no,yes
611,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,f,0.7193,7/14/2011,11,4.795886966,250,yes,yes,yes
612,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/25/2011,1,7/3/2011,f,0.7122,7/13/2011,10,4.574042849,193.6491674,yes,yes,yes
613,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,m,0.6706,7/16/2011,12,4.39795738,158.113883,yes,yes,yes
614,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,1,7/4/2011,m,0.5981,7/14/2011,10,4.740370586,234.5207881,yes,yes,yes
615,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.5808,7/13/2011,8,5.088139634,350,yes,yes,yes
616,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/24/2011,0,7/2/2011,f,0.7464,7/10/2011,8,5.060701617,339.1164992,yes,yes,yes
617,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/25/2011,0,7/3/2011,m,0.9209,7/12/2011,9,4.740370586,234.5207881,yes,yes,yes
618,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.6725,7/15/2011,10,4.439348486,165.8312395,yes,yes,yes
619,18,Miami,C1E25,Eastern10,6/17/2011,6/15/2011,6/26/2011,1,7/4/2011,m,0.8321,7/15/2011,11,4.602070849,200.0000001,yes,yes,yes
621,18,Miami,C1E26,Eastern10,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,f,0.7471,7/10/2011,7,5.525046103,578.7918448,yes,yes,yes
622,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/26/2011,2,7/4/2011,m,0.666,7/13/2011,9,5.168794965,384.0572875,yes,yes,yes
623,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,m,0.539,7/14/2011,9,4.628399149,206.1552814,yes,yes,yes
625,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/27/2011,1,7/5/2011,m,0.6992,7/14/2011,9,3.875119165,86.60254033,yes,yes,yes
627,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,m,0.5044,7/15/2011,9,4.628399149,206.1552814,yes,yes,yes
629,18,Miami,C1E26,Eastern10,6/18/2011,6/16/2011,6/28/2011,2,7/6/2011,m,0.453,7/14/2011,8,4.653222165,212.1320344,yes,yes,yes
634,18,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,7/1/2011,0,7/10/2011,m,0.6861,7/19/2011,9,3.699056855,70.71067816,yes,yes,yes
636,18,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,6/29/2011,0,7/7/2011,m,0.473,7/15/2011,8,4.096944755,111.8033989,yes,yes,yes
638,18,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,6/29/2011,0,7/7/2011,f,0.4222,7/13/2011,6,4.602070849,200.0000001,yes,yes,yes
639,18,Miami,C1E27,Eastern10,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,m,0.4919,7/16/2011,10,4.676702753,217.9449473,yes,yes,yes
641,18,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,m,0.4824,7/15/2011,9,5.021193435,324.0370349,yes,yes,yes
642,18,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/28/2011,0,7/6/2011,f,0.4943,7/15/2011,9,4.096944755,111.8033989,yes,yes,yes
643,18,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/27/2011,2,7/5/2011,f,0.4363,7/13/2011,8,4.69897869,223.6067977,yes,yes,yes
644,18,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/28/2011,0,7/6/2011,m,0.4674,7/14/2011,8,4.439348486,165.8312395,yes,yes,yes
646,18,Miami,C1E28,Eastern10,6/18/2011,6/16/2011,6/28/2011,N,7/5/2011,f,0.4627,7/16/2011,11,3.699056855,70.71067816,yes,yes,yes
651,18,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/25/2011,1,7/3/2011,f,0.4912,7/12/2011,9,4.977728177,308.2207002,yes,yes,yes
652,18,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,f,0.5994,7/11/2011,7,5.217486576,406.2019201,yes,yes,yes
654,18,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/27/2011,2,7/5/2011,f,0.5839,7/15/2011,10,4.720167576,229.1287849,yes,yes,yes
655,18,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,m,0.6399,7/13/2011,8,4.845104244,264.5751311,yes,yes,yes
657,18,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/27/2011,1,7/5/2011,f,0.5799,7/14/2011,9,4.740370586,234.5207881,yes,yes,yes
658,18,Miami,C1F18,Miami,6/17/2011,6/15/2011,6/25/2011,2,7/3/2011,m,0.4916,7/11/2011,8,5.35698331,476.9696007,yes,yes,yes
661,18,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/26/2011,0,7/4/2011,m,0.5433,7/13/2011,9,4.096944755,111.8033989,yes,yes,yes
662,18,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/25/2011,1,7/3/2011,f,0.6456,7/16/2011,13,4.35220182,150.0000001,yes,yes,yes
664,18,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/26/2011,2,7/4/2011,f,0.5146,7/13/2011,9,4.759675398,239.7915763,yes,yes,yes
665,18,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/27/2011,2,7/5/2011,f,0.5765,7/13/2011,8,4.966146428,304.1381266,yes,yes,yes
666,18,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/25/2011,1,7/3/2011,f,0.7956,7/8/2011,5,5.602061077,632.455532,yes,yes,yes
669,18,Miami,C1F19,Miami,6/17/2011,6/15/2011,6/27/2011,2,7/5/2011,m,0.7399,7/13/2011,8,5.37106971,484.7679856,yes,yes,yes
671,18,Miami,C1F20,Miami,6/18/2011,6/16/2011,6/29/2011,2,7/7/2011,f,0.3914,7/13/2011,6,4.69897869,223.6067977,yes,yes,yes
673,18,Miami,C1F20,Miami,6/18/2011,6/16/2011,6/29/2011,2,7/7/2011,m,0.3694,7/11/2011,4,5.28443299,438.7482194,yes,yes,yes
675,18,Miami,C1F20,Miami,6/18/2011,6/16/2011,6/29/2011,0,7/7/2011,f,0.6708,7/13/2011,6,5.28443299,438.7482194,yes,yes,yes
678,18,Miami,C1F20,Miami,6/18/2011,6/16/2011,6/27/2011,NA,7/5/2011,f,0.3618,7/10/2011,5,4.954247335,300,yes,yes,yes
679,18,Miami,C1F20,Miami,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,f,0.3951,7/15/2011,9,3.699056855,70.71067816,yes,yes,yes
683,18,Miami,C1F21,Miami,6/18/2011,6/16/2011,6/27/2011,0,7/5/2011,m,0.5345,7/15/2011,10,4.653222165,212.1320344,yes,yes,yes
686,18,Miami,C1F21,Miami,6/18/2011,6/16/2011,6/29/2011,1,7/7/2011,m,0.6006,7/16/2011,9,4.903095416,282.8427126,yes,yes,yes
688,18,Miami,C1F21,Miami,6/18/2011,6/16/2011,6/29/2011,2,7/7/2011,m,0.5446,7/16/2011,9,4.778158489,244.9489744,yes,yes,yes
692,18,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/27/2011,NA,7/4/2011,f,0.6457,7/13/2011,9,4.176120211,122.4744871,yes,yes,yes
693,18,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/26/2011,1,7/4/2011,m,0.7869,7/15/2011,11,4.39795738,158.113883,yes,yes,yes
696,18,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,m,0.4912,7/14/2011,8,4.954247335,300,yes,yes,yes
697,18,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/30/2011,0,7/8/2011,m,0.5833,7/17/2011,9,4.477135731,173.2050808,yes,yes,yes
699,18,Miami,C1F22,Miami,6/18/2011,6/16/2011,6/28/2011,1,7/6/2011,f,0.5428,7/12/2011,6,4.544080453,187.0828694,yes,yes,yes
701,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/29/2011,3,7/7/2011,f,0.6079,7/22/2011,15,5.1903345,393.7003937,yes,yes,yes
702,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/29/2011,NA,7/6/2011,m,0.5304,7/18/2011,12,5.929419437,921.9544461,yes,yes,yes
703,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/29/2011,4,7/7/2011,f,0.4665,7/17/2011,10,6.051152908,1060.660171,yes,yes,yes
705,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/29/2011,3,7/7/2011,m,0.5078,7/18/2011,11,4.829310207,259.8076212,yes,yes,yes
706,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/30/2011,3,7/8/2011,f,3.7325,7/15/2011,7,6.117271627,1144.552314,yes,yes,yes
707,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/30/2011,3,7/8/2011,m,0.5972,7/14/2011,6,5.890700956,881.7596041,yes,yes,yes
708,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/28/2011,2,7/6/2011,f,0.465,7/18/2011,12,4.720167576,229.1287849,yes,yes,yes
709,19,Miami,C1E23,Eastern10,6/19/2011,6/17/2011,6/30/2011,2,7/8/2011,m,0.5096,7/17/2011,9,5.97197174,968.2458369,yes,yes,yes
711,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/30/2011,2,7/8/2011,m,0.4695,7/16/2011,8,5.623250324,648.0740695,yes,yes,yes
712,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/30/2011,2,7/8/2011,f,0.5489,7/20/2011,12,5.819544594,812.4038409,yes,yes,yes
713,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/29/2011,5,7/7/2011,f,0.5124,7/11/2011,4,6.542514341,1867.48494,yes,yes,yes
714,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/28/2011,5,7/6/2011,m,0.5704,7/14/2011,8,5.931966623,924.6621008,yes,yes,yes
715,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/30/2011,2,7/8/2011,m,0.4806,7/14/2011,6,5.718087126,722.8416148,yes,yes,yes
716,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/29/2011,4,7/7/2011,f,0.5735,7/16/2011,9,6.019116706,1022.252415,yes,yes,yes
717,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/29/2011,3,7/7/2011,m,-0.3247,7/13/2011,6,6.354108631,1503.329637,yes,yes,yes
718,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/30/2011,2,7/8/2011,m,0.8521,7/19/2011,11,5.911158142,902.7735047,yes,yes,yes
719,19,Miami,C1E25,Eastern10,6/19/2011,6/17/2011,6/28/2011,3,7/6/2011,f,0.4496,7/16/2011,10,5.521792956,576.6281299,yes,yes,yes
721,19,Miami,C1E26,Eastern10,6/19/2011,6/17/2011,6/28/2011,2,7/6/2011,f,0.4051,7/22/2011,16,5.531480194,583.0951892,yes,yes,yes
723,19,Miami,C1E26,Eastern10,6/19/2011,6/17/2011,6/28/2011,3,7/6/2011,m,0.4219,7/14/2011,8,5.576918106,614.4102861,yes,yes,yes
726,19,Miami,C1E26,Eastern10,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,f,0.6129,7/21/2011,14,5.217486576,406.2019201,yes,yes,yes
727,19,Miami,C1E26,Eastern10,6/20/2011,6/18/2011,6/30/2011,2,7/8/2011,m,0.4836,7/19/2011,11,6.067257261,1080.509139,yes,yes,yes
728,19,Miami,C1E26,Eastern10,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,m,0.4734,7/22/2011,15,5.130336985,367.4234612,yes,yes,yes
729,19,Miami,C1E26,Eastern10,6/20/2011,6/18/2011,6/30/2011,2,7/8/2011,m,0.5161,7/20/2011,12,5.579784739,616.4413999,yes,yes,yes
731,19,Miami,C1E27,Eastern10,6/20/2011,6/18/2011,6/29/2011,3,7/7/2011,m,0.4671,7/17/2011,10,5.785330547,781.0249676,yes,yes,yes
732,19,Miami,C1E27,Eastern10,6/20/2011,6/18/2011,6/30/2011,5,7/8/2011,f,0.4237,7/16/2011,8,5.544069285,591.6079782,yes,yes,yes
734,19,Miami,C1E27,Eastern10,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,f,0.5028,7/19/2011,12,5.722223287,726.2919521,yes,yes,yes
736,19,Miami,C1E27,Eastern10,6/20/2011,6/18/2011,6/29/2011,3,7/7/2011,m,0.5553,7/12/2011,5,5.85125896,842.6149769,yes,yes,yes
738,19,Miami,C1E27,Eastern10,6/20/2011,6/18/2011,6/30/2011,NA,7/7/2011,f,0.6248,7/13/2011,6,5.928140219,920.5976316,yes,yes,yes
739,19,Miami,C1E27,Eastern10,6/20/2011,6/18/2011,6/29/2011,3,7/7/2011,m,0.7624,7/16/2011,9,5.703292238,710.6335201,yes,yes,yes
741,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/29/2011,NA,7/6/2011,f,0.459,7/14/2011,8,5.610128679,638.3572669,yes,yes,yes
742,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/29/2011,3,7/7/2011,f,0.544,7/18/2011,11,5.720160131,724.5688376,yes,yes,yes
744,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/30/2011,NA,7/7/2011,f,0.6278,7/16/2011,9,5.24304053,418.3300131,yes,yes,yes
745,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/30/2011,2,7/8/2011,m,0.5611,7/19/2011,11,5.105513591,357.0714214,yes,yes,yes
746,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/30/2011,NA,7/8/2011,m,0.6384,7/18/2011,10,5.42732541,517.2040217,yes,yes,yes
747,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,f,0.6234,7/21/2011,14,5.168794965,384.0572875,yes,yes,yes
748,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/30/2011,3,7/8/2011,f,0.5125,7/16/2011,8,6.058805866,1070.046728,yes,yes,yes
749,19,Miami,C1E28,Eastern10,6/20/2011,6/18/2011,6/29/2011,NA,7/6/2011,f,0.4041,7/15/2011,9,5.393576958,497.4937186,yes,yes,yes
751,19,Miami,C1F18,Miami,6/19/2011,6/17/2011,6/29/2011,4,7/7/2011,m,0.6384,7/14/2011,7,5.925570425,917.8779875,yes,yes,yes
754,19,Miami,C1F18,Miami,6/19/2011,6/17/2011,6/28/2011,1,7/6/2011,m,0.5271,7/23/2011,17,4.740370586,234.5207881,yes,yes,yes
755,19,Miami,C1F18,Miami,6/19/2011,6/17/2011,6/28/2011,4,7/6/2011,f,0.5002,7/17/2011,11,6.094296747,1114.674841,yes,yes,yes
756,19,Miami,C1F18,Miami,6/19/2011,6/17/2011,6/28/2011,2,7/6/2011,f,0.4067,7/18/2011,12,5.534661844,585.2349956,yes,yes,yes
757,19,Miami,C1F18,Miami,6/19/2011,6/17/2011,6/29/2011,3,7/7/2011,m,0.5413,7/14/2011,7,5.079184865,346.4101615,yes,yes,yes
758,19,Miami,C1F18,Miami,6/19/2011,6/17/2011,6/28/2011,2,7/6/2011,m,0.5374,7/24/2011,18,4.439348486,165.8312395,yes,yes,yes
761,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,m,0.4359,7/18/2011,11,4.795886966,250,yes,yes,yes
762,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/30/2011,2,7/8/2011,m,0.5308,7/24/2011,16,5.031412504,327.8719261,yes,yes,yes
763,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/29/2011,3,7/7/2011,f,0.4808,7/15/2011,8,5.908485555,900,yes,yes,yes
764,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,m,0.4615,7/18/2011,11,5.088139634,350,yes,yes,yes
765,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/29/2011,4,7/7/2011,f,1.3242,7/15/2011,8,6.368751805,1528.888485,yes,yes,yes
766,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/28/2011,3,7/6/2011,f,0.5415,7/17/2011,11,5.869232307,860.2325271,yes,yes,yes
767,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,m,0.588,7/30/2011,23,5.010728102,320.1562117,yes,yes,yes
768,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,6/29/2011,3,7/7/2011,m,0.5215,7/15/2011,8,5.774517696,771.3624314,yes,yes,yes
769,19,Miami,C1F19,Miami,6/20/2011,6/18/2011,7/1/2011,2,7/9/2011,m,0.4703,7/20/2011,11,4.511896724,180.2775638,yes,yes,yes
773,19,Miami,C1F20,Miami,6/20/2011,6/18/2011,6/30/2011,2,7/8/2011,f,0.5053,7/20/2011,12,5.774517696,771.3624314,yes,yes,yes
774,19,Miami,C1F20,Miami,6/20/2011,6/18/2011,6/29/2011,4,7/7/2011,f,0.4485,7/14/2011,7,5.273003588,433.0127017,yes,yes,yes
775,19,Miami,C1F20,Miami,6/20/2011,6/18/2011,6/29/2011,5,7/7/2011,f,0.4165,7/14/2011,7,5.623250324,648.0740695,yes,yes,yes
776,19,Miami,C1F20,Miami,6/20/2011,6/18/2011,6/29/2011,2,7/7/2011,m,0.936,7/26/2011,19,4.176120211,122.4744871,yes,yes,yes
777,19,Miami,C1F20,Miami,6/20/2011,6/18/2011,7/1/2011,2,7/9/2011,m,0.5024,7/25/2011,16,4.966146428,304.1381266,yes,yes,yes
778,19,Miami,C1F20,Miami,6/20/2011,6/18/2011,6/30/2011,3,7/8/2011,m,0.5909,7/15/2011,7,5.393576958,497.4937186,yes,yes,yes
781,19,Miami,C1F21,Miami,6/19/2011,6/17/2011,7/1/2011,4,7/9/2011,m,0.4979,7/16/2011,7,5.591065721,624.4998001,yes,yes,yes
782,19,Miami,C1F21,Miami,6/19/2011,6/17/2011,6/29/2011,4,7/7/2011,f,0.3903,7/12/2011,5,5.882240418,873.2124602,yes,yes,yes
784,19,Miami,C1F21,Miami,6/19/2011,6/17/2011,6/28/2011,3,7/6/2011,f,0.5058,7/17/2011,11,5.423247513,514.7815072,yes,yes,yes
785,19,Miami,C1F21,Miami,6/19/2011,6/17/2011,6/27/2011,2,7/5/2011,f,0.4914,7/17/2011,12,5.931966623,924.6621008,yes,yes,yes
787,19,Miami,C1F21,Miami,6/19/2011,6/17/2011,6/30/2011,4,7/8/2011,m,0.4807,7/15/2011,7,5.669782544,683.7397164,yes,yes,yes
788,19,Miami,C1F21,Miami,6/19/2011,6/17/2011,6/28/2011,3,7/6/2011,f,0.3977,7/17/2011,11,5.42732541,517.2040217,yes,yes,yes
789,19,Miami,C1F21,Miami,6/19/2011,6/17/2011,6/29/2011,1,7/7/2011,m,0.6998,7/11/2011,4,5.995635633,994.9874368,yes,yes,yes
791,19,Miami,C1F22,Miami,6/19/2011,6/17/2011,6/29/2011,4,7/7/2011,f,0.5716,7/15/2011,8,5.995635633,994.9874368,yes,yes,yes
792,19,Miami,C1F22,Miami,6/19/2011,6/17/2011,6/30/2011,3,7/8/2011,m,0.5693,7/18/2011,10,5.633469466,655.7438528,yes,yes,yes
793,19,Miami,C1F22,Miami,6/19/2011,6/17/2011,6/27/2011,NA,7/4/2011,f,0.5495,7/21/2011,17,4.477135731,173.2050808,yes,yes,yes
795,19,Miami,C1F22,Miami,6/20/2011,6/18/2011,6/28/2011,1,7/6/2011,f,0.4179,7/19/2011,13,5.713911193,719.3747282,yes,yes,yes
796,19,Miami,C1F22,Miami,6/20/2011,6/18/2011,6/29/2011,3,7/7/2011,f,0.5191,7/16/2011,9,6.025306275,1029.563014,yes,yes,yes
797,19,Miami,C1F22,Miami,6/20/2011,6/18/2011,6/29/2011,NA,7/6/2011,f,0.4962,7/12/2011,6,6.207499993,1269.84251,yes,yes,yes
798,19,Miami,C1F22,Miami,6/20/2011,6/18/2011,6/28/2011,3,7/6/2011,m,0.4515,7/16/2011,10,5.790637665,785.8116821,yes,yes,yes
799,19,Miami,C1F22,Miami,6/20/2011,6/18/2011,6/30/2011,NA,7/8/2011,f,0.4898,7/25/2011,17,6.107210309,1131.37085,yes,yes,yes
